,Numéro d'autorisation,Nom,Adresse,Code Postal,Commune,X,Y
1515,442103,Apo Coop Gent St-pietersstation,Koningin Maria Hendrikaplein 1 Lokaal 0.78 ,9000,Gent,603894,691950
1516,112201,De Grens,Nieuwstraat 31 ,2910,Essen,656957.8125,739719.125
1517,113718,Hancour,Antwerpsestraat 300 ,2640,Mortsel,654751.4375,707434.6875
1518,210150,Ph De Linde,De Lindeplein 12 ,1070,Anderlecht,645170.4375,669508.4375
1519,210843,Pharmacie Des Citronniers,Avenue  Des Citronniers 56 ,1020,Bruxelles,647088.9375,676122.3125
1520,130105,Apotheek De Wamp,Wampenberg 76 ,2370,Arendonk,700566.6875,724542.5
1521,723003,Apotheek Truyen Els Bvba,Lindedorp 57 1,3990,Peer,725457.375,698898.6875
1522,720301,Vanaken - Deleu,Dorpsstraat 1 ,3950,Bocholt,734796.3125,707842.125
1523,264601,Wezefarma Bvba,Aarschotsesteenweg 154 0002,3111,Rotselaar,676850.6875,681917.75
1524,420806,D'hondt Marc,Filip De Pillecijnlaan 1 ,9220,Hamme (o.-vl.),634810,697798.25
1525,443703,Oostveld-pharma,Oostveld-kouter 171 ,9920,Lievegem,598437.6875,699896.75
1526,351331,Stediphar Bvba,Nieuwpoortsesteenweg 70 ,8400,Oostende,547792.5,713584.0625
1527,260601,Apotheek Mees Nieuwrode,Dorp 47 ,3221,Holsbeek,682695.1875,682375.5625
1528,110290,Tijskens,Gasstraat 105 ,2060,Antwerpen,654017.875,712671.25
1529,360808,Marrannes Kris,Gentsestraat 8 ,8870,Izegem,568867.25,679197.6875
1530,342217,Blauwblomme Bvba,Gentsesteenweg 1 B,8500,Kortrijk,572914.8125,669574.25
1531,115918,Lloydspharma Gr. Bauwens,Pastoor Bauwenslaan 59-61 ,2610,Antwerpen,650661.5,707638.6875
1532,213651,Pharmacie Du Parc Brugman,Avenue Bourgmestre Jean Herinckx 6 ,1180,Uccle,648489.375,666352.6875
1533,251406,Pharmacie Servais Braine Lion,Chaussée De Nivelles 86 ,1420,Braine-l'alleud,652209,652436
1534,213217,Pharmacie Coenen,Rue Alexandre Markelbach 88 ,1030,Schaerbeek,651101.5,671731.875
1535,211808,Pharmacie Ducarme,Avenue De Jette 251 ,1083,Ganshoren,646748.375,673671.4375
1536,578116,Pharmacie Futur Orcq,Chaussée De Lille 434 ,7501,Tournai,578038.625,644208.25
1537,212842,Pharmacie Sauvenière,Rue Théodore Verhaegen 142 ,1060,Saint-gilles,647784.8125,668846.5625
1538,953602,Sprl Pharmacie Moëns,Rue Bidron 30 ,5020,Namur,686596.75,631643.625
1539,271601,Pharmacie Coeur De Ville,Avenue De Douaire 8 ,1340,Ottignies-louvain-la-neuve,664094.5625,650528.125
1540,524904,Pharmacie David Honorez,Rue Léopold 26 ,6061,Charleroi,658619,621513.4375
1541,620602,Pharmacie Vanherf,Rue Jean Schoenaerts 14 ,4340,Awans,727539.8125,651140.0625
1542,622701,Pharmacie De Dalhem,Rue Gervais Toussaint 2 ,4607,Dalhem,745618.25,656744.625
1543,851101,Pharmacie Bastogne,Place Reine Astrid 14 ,6820,Florenville,717723.75,543345
1544,614501,Savenay Marc,Route Du Condroz 84 ,4121,Neupré,729073.75,637537.4375
1545,950201,Pharmacie De La Gare,Place De La Station 17 ,5000,Namur,685045,628708
1546,950101,Pharmacie Nathalie Elsen,Place Albert De Pierpont 3 ,5300,Andenne,694462.375,628926.9375
1547,534106,Delrue,Rue Grande 48/50 ,7301,Boussu,611468.125,625032
1548,535302,Vreux,Grand'rue 56 ,7000,Mons,620213.8125,626757
1549,538101,Durieux,Rue Hennekinne 39 ,7390,Quaregnon,612618.8125,625995.4375
1550,211236,Pharmacie Baron De Castro,Rue Baron De Castro 85 ,1040,Etterbeek,652740.25,668711.4375
1551,212814,Des Deux Mondes,Chaussee De Waterloo 347 ,1060,Saint-gilles,648878.25,668063.5
1552,213249,Balhor,Avenue De Roodebeek 64 ,1030,Schaerbeek,652182.25,670897.9375
1553,212631,Pharmacie Havaux-gooskens,Boulevard Léopold Ii 136 ,1080,Molenbeek-saint-jean,647855.0625,672257.75
1554,214001,Pharmacie Saint-henri,Avenue Prekelinden 64 A,1200,Woluwe-saint-lambert,652883.6875,670128.9375
1555,220302,Weber Laurence,Hollebeekstraat   161 ,1630,Linkebeek,648377.125,661736.5625
1556,232503,Apotheek De Helm,Kerkplein 4 ,1850,Grimbergen,650096.375,680314.3125
1557,442205,Apotheek Coppens Johan,Antwerpsesteenweg 100 ,9000,Gent,606196.8125,694438.125
1558,210730,Pharmacie Boulevard,Boulevard De Waterloo 94 ,1000,Bruxelles,648715.9375,669325.8125
1559,637903,Pharmacie De Balmoral,Rue Victor Schmitz 9 ,4845,Jalhay,759432,635136
1560,626344,Pharmacie Jonruelle,Jonruelle 62 ,4000,Liège,736250.5625,649620.25
1561,246313,Apotheek Vanschoenwinkel Bvba,Diestsestraat 129 ,3000,Leuven,673836.125,674566.9375
1562,210753,Pharmacie Le Lumeçon,Rue Du Noyer 75 A,1000,Bruxelles,651412.5,671009.375
1563,915403,Pharmacie De Rienne,Rue Leon Mathieu 1 ,5575,Gedinne,687005.5625,575781.9375
1564,535305,Pharmacie De Messines,Grand Rue 87 ,7000,Mons,620236.5,626648.75
1565,414101,Apotheek Claeys - Buyle,Edingseweg 241 ,9500,Geraardsbergen,617961.6875,660506.5
1566,271702,Pharmacie Demanet,Rue De La Station 26 ,1360,Perwez,681485.5625,646075.9375
1567,742705,Apotheek Forum Bvba,Grote Markt 32 ,3700,Tongeren,727224.5625,663821.3125
1568,721203,Apotheek Farmapunt Hamont,Stationsstraat 25 ,3930,Hamont-achel,732087,716007
1569,460309,Sil Van Dijck,Edgard Tinelstraat 4 ,9120,Beveren-waas,640143.8125,710916.875
1570,570101,Pharmacie Vanhoutte,Rue Couture D'orroir 3 ,7750,Mont-de-l'enclus,589060.3125,659607.9375
1571,810105,Kieffer Philippe,Grand'rue 43 ,6700,Arlon,754403.1875,542288.9375
1572,620902,Pharmacie Haufroid,Avenue De La Porallée 29a ,4920,Aywaille,744384.375,630654.875
1573,210105,Pharmacie D'aumale,Rue D'aumale 74 ,1070,Anderlecht,645826.875,669749.875
1574,523101,Pharmacie De Goutroux,Rue De Leernes 196 ,6030,Charleroi,649142.4375,622369.8125
1575,312703,Apotheek Coopman Bvba,Stationsstraat 101 ,8340,Damme,576468.1875,711607.9375
1576,134301,Apotheek Reymen,Vorstsebaan 28 A/1,2431,Laakdal,693394,695997
1577,264101,Delmeire Tim,Dr. Vloeberghsstraat 8 ,3401,Landen,700954,657152.1875
1578,210142,Apotheek De Prater -  Slabbaert Bvba,Ninoofsesteenweg 529 ,1070,Anderlecht,645391.4375,670788.375
1579,443407,Dujardin - Lambert,August Van Lokerenstraat 11 ,9050,Gent,606069.75,692155.1875
1580,924802,Pharmacie Du Stock,Rue Du Cimetière 7c ,5070,Fosses-la-ville,674215.75,620443
1581,626377,Medipost,Rue Ernest Solvay 27 ,4000,Liège,735146,645346.625
1582,237002,Steenssens Bart,Isabellastraat 31 ,1703,Dilbeek,638785.6875,668479.5
1583,461403,Apotheek Jacobs,Markt 75 ,9160,Lokeren,623431.9375,699360.1875
1584,211804,Pharmacie Stibbe,Avenue Charles-quint 73 A,1083,Ganshoren,646031.125,673088.25
1585,131403,Horsten,Vrijheid 98 ,2320,Hoogstraten,677372.0625,732776.625
1586,526501,Pharmacie Saint-martin,Rue Jean Lorette 61a ,6230,Pont-à-celles,654333.875,630554.875
1587,536506,Pharmacie Dufrasne,Rue Achille Delattre 252 ,7340,Colfontaine,613270.1875,621656.0625
1588,626418,Pharmacie Leyens,Rue Saint-laurent 160 ,4000,Liège,734084.75,648449.375
1589,210159,Pharmacie Du Peterbos,Parc Du Peterbos 9/42 ,1070,Anderlecht,644744.5625,670184.6875
1590,565101,Monin Francois,Rue De Beauwelz 1 ,6590,Momignies,635072,579523
1591,613115,Pharmacie Hampert,Chaussee Des Forges 123 ,4500,Huy,711508.25,633072.5625
1592,523902,Pharmacie Francoise Laine,Rue Bertaux 30 ,6142,Fontaine-l'evêque,647626.1875,620755
1593,550301,Pharmacie De Boussoit,Rue Grande 186 ,7110,La Louvière,630269.125,627475.0625
1594,537902,Warquigniespharma,Pave De Warquignies 108 ,7340,Colfontaine,611080.6875,621197.5625
1595,925302,Pharmacie Bomans-denef,Rue Baty De Fleurus 8 ,5030,Gembloux,674046.4375,638005.3125
1596,273802,Pharmacie Vandersteen,Rue De La Deportation 50 ,1480,Tubize,638664.25,653550.75
1597,211238,Pharmacie Volontaire,Avenue Des Volontaires 108 ,1040,Etterbeek,652671.9375,668647.3125
1598,431005,De Berken,Kleitkalseide 89 ,9990,Maldegem,585944.25,708392.4375
1599,212061,Pharmacie Du Hennin,Chaussee D'ixelles 274 ,1050,Ixelles,650091.6875,668805.375
1600,344207,Apotheek Wijnberg  Bvba,Wijnbergstraat 121 ,8560,Wevelgem,565499.25,668300.25
1601,620207,Pharmacie Lambert,Route Du Condroz 473 ,4031,Liège,735296.125,643206.75
1602,213811,Penninckx,Place Eugene Keym 34 ,1170,Watermael-boitsfort,652461.75,666536.1875
1603,632005,Dison Pharma,Rue Leopold 58 ,4820,Dison,754946.6875,645462
1604,521135,Moreau,Route De Mons 47 ,6000,Charleroi,654637.0625,622387.4375
1605,510401,Pharmacie Fourmy,Rue De Nazareth 1 ,7800,Ath,608257.375,646798.375
1606,130807,Health Lounge,Nieuwstraat 7 ,2440,Geel,693556.625,706018.8125
1607,240103,Apotheek Claes,Langdorpsesteenweg 67 ,3200,Aarschot,683387.125,687041.125
1608,715704,Apotheek Verhaeghe-laga Bvba,Hulsterweg 103 ,3980,Tessenderlo,702786.25,695808.75
1609,261502,Lo-pharma Bvba,Lostraat 54 ,3212,Lubbeek,679451.5625,673789
1610,421201,Lms,Massemsesteenweg 253 ,9230,Wetteren,615222.375,685659.1875
1611,462102,Batseleer Goedele,Stationsstraat 139 ,9100,Sint-niklaas,634200.5,706692.8125
1612,636704,Pharmacie Lentz André,Hauptstrasse 86 ,4780,Saint-vith,775171.5625,609390.4375
1613,610601,Wanet Bernadette,Rue Charles Bormans 1 ,4520,Wanze,708389.9375,634902.125
1614,611001,Pharmacie Goessens,Rue De La Burdinale 9 ,4210,Burdinne,700097.375,641715.9375
1615,632701,Martin Francoise,Route De Spa 154a ,4970,Stavelot,762439.4375,628460.1875
1616,522901,Pharmacie Rinchard Valerie,Rue Modeste Cornil 54 ,6041,Charleroi,654468.3125,628504.8125
1617,521110,Pharmacie Cayauderie,Rue De La Cayauderie 162 ,6000,Charleroi,656236.625,623831.5625
1618,213234,Pharmacie Kassar,Avenue Princesse Elisabeth 121 ,1030,Schaerbeek,650651.1875,673907.125
1619,410224,Poppe Apotheek,Denderstraat 14 A ,9300,Aalst,626585.5625,681477.875
1620,313408,Apotheek St Henricus,Rijksweg 39 ,8820,Torhout,560730.6875,691567.375
1621,526106,Cawoy,Rue Emmanuel Jacquet 17 ,6044,Charleroi,652002.75,625173.9375
1622,213638,Pharmacie Servais Uccle,Chaussée De Waterloo 1142 ,1180,Uccle,650408,665104
1623,524509,Pharmacie Du Xii,Avenue Eugène Mascaux 725 ,6001,Charleroi,654423.875,619308.375
1624,212029,Frenkel Jean-marc,Rue Du Page 20-22 ,1050,Ixelles,649332.875,668129.1875
1625,213247,El Mourabit Mohamed,Rue Des Palais 143 ,1030,Schaerbeek,649838.25,672827.9375
1626,820801,Pharmacie De Cherain,Rue Cherain 39b ,6673,Gouvy,756670.6875,597551.1875
1627,272404,De Froidmont,Avenue Royale 33 ,1330,Rixensart,662373.9375,655715.125
1628,115905,Frencken Nadine,Laarstraat 23 ,2610,Antwerpen,651798.4375,707197.6875
1629,920502,Severin Nathalie,Rue D'auvelais 43 B,5060,Sambreville,669229.25,624315.3125
1630,524005,Pharmacie Du Gros Fayt,Rue Desgain 175 ,6042,Charleroi,656317.625,624825.8125
1631,234601,Meeus - Deneve Bvba,Mechelsestraat 19 ,1840,Londerzeel,645454.3125,688126.125
1632,241101,Apotheek Bierbeek,Dorpsstraat 29 ,3360,Bierbeek,677524,668708.625
1633,210148,Geeroms Dominique,Chaussee De Mons 1153 ,1070,Anderlecht,644732.3125,667915.1875
1634,652503,Sonnet Beatrice,Avenue Laboulle 22 ,4130,Esneux,736027.5,640501.75
1635,214210,Lefebure Marie-anne,Dreve De Nivelles 2 ,1150,Woluwe-saint-pierre,653306.3125,668907.9375
1636,213276,Pharmacie Courouble,Place De La Reine 30 ,1030,Schaerbeek,650094.4375,672058
1637,646201,Pharmacie Robert,Rue De Linsmeau 4 ,4287,Lincent,696379.25,658935.125
1638,527201,Pharmacie Lefevre,Route De Gosselies 331 ,6220,Fleurus,660597.25,629092.5625
1639,211225,New Pharmacie Saint Antoine,Place Saint-antoine 44 ,1040,Etterbeek,651199.125,668836.1875
1640,925301,Pharmacie De Lonzee,Rue De L'eglise 107/b ,5030,Gembloux,674983.8125,637859.6875
1641,113802,Apotheek Moens-mampaey,Emiel Dewittstraat 1 ,2845,Niel,647197.625,700093.5
1642,651604,Pharmacie Du Horloz,Rue Du Horloz 5 ,4420,Saint-nicolas (lg.),732278.875,647179
1643,523602,Pharmacie Codden,Place De La Hestre 1 ,7170,Manage,640700.6875,629401.375
1644,110235,Apo Coop Antwerpen Centrum,De Coninckplein 9/10 ,2060,Antwerpen,653584.4375,712367.875
1645,734001,Apotheek Kortessem Bvba,Dorpsstraat 3 ,3720,Kortessem,721827.875,672558.625
1646,212211,Pharmacie Defrance,Place Cardinal Mercier 27 ,1090,Jette,647199.5,674414.5
1647,448203,Ellen Cogge,Heerweg-zuid 135 ,9052,Gent,603736.625,687821.125
1648,255001,Familia,Place A. Favresse 83 ,1310,La Hulpe,658920.8125,658475.625
1649,540902,Pharmacie De La Lys,Rue Du Faubourg De Lille 1 ,7784,Comines-warneton,549601.375,661058
1650,612601,Stevenot,Rue De Bastogne 63 ,4920,Aywaille,742220,625936.625
1651,623602,Iacolino Antonio,Rue De Flemalle-grande 38 ,4400,Flémalle,728648.5625,644508.375
1652,634802,Pharmacie Dubuisson,Rue Mitoyenne 52 ,4710,Lontzen,764567.25,650817.5
1653,213612,Pharmacie Du Roosendael,Chaussée D'alsemberg 432 ,1180,Uccle,647850.375,666777.875
1654,521128,Parisi Gaetana,Rue Du Terril 36 ,6000,Charleroi,656811.1875,623880.875
1655,351310,Thys,Torhoutsesteenweg 70 ,8400,Oostende,548057.25,713787.9375
1656,210717,Hecq Maxime,Rue Joseph Ii 21-23 ,1000,Bruxelles,650155.5,670614.75
1657,212634,Elouriaghli,Chaussee De Merchtem 98 ,1080,Molenbeek-saint-jean,647720.375,671997.25
1658,524508,Frere,Avenue Marius Meuree 19 ,6001,Charleroi,655594.4375,621097.0625
1659,521129,De L'ouest,Rue Du Grand Central 44 ,6000,Charleroi,654889.875,622132.125
1660,371505,Wostijn,Markt 29 ,8700,Tielt,576875.375,688262.9375
1661,742702,Hansen Petra,Grote Markt 43 ,3700,Tongeren,727183.9375,663818.4375
1662,937802,Pharmacie Veronique Ledoux,Rue Des Marronniers 19 ,5651,Walcourt,654393.25,608004.125
1663,461001,Remopharma,Hoog-kallostraat 22 A,9120,Beveren-waas,643893.0625,715919.8125
1664,214201,Pharmacie Marien-verhelst,Rue Pere Eudore Devroye 68 ,1150,Woluwe-saint-pierre,652981.5625,669178
1665,821401,Gilson Anne,Rue De Liege 3 ,6660,Houffalize,751658,592270.4375
1666,234402,Farmafrance,Bergensesteenweg 626 ,1502,Halle,639486.9375,656057.1875
1667,832802,Pharmacie Mouchet Srl,Avenue De La Gare 100 ,6990,Hotton,726380.0625,607947
1668,213635,Lebout Jean-marc,Rue Egide Van Ophem 172 ,1180,Uccle,646907,664940.5
1669,213213,Khafi Fusia,Rue Du Pavillon 94 ,1030,Schaerbeek,650192.375,673301.5625
1670,237401,Hermelize Bvba ,Driehofveldenlaan  37 ,1700,Dilbeek,638598.6875,673928.125
1671,823201,Segers Flavia,Place Paulin Moxhet 6 ,6690,Vielsalm,760215.375,609614.125
1672,532702,Pharmacie Du Verseau,Avenue Du Champ De Bataille 365 ,7012,Mons,615885.25,625045.4375
1673,320304,Apotheek Beyls,Esenweg 232 ,8600,Diksmuide,547084.8125,692046.8125
1674,342402,Seurinck Piet,Brugsesteenweg 305 ,8520,Kuurne,572666.8125,673067
1675,321003,Hemoens,Lekestraat 46 ,8680,Koekelare,550053.875,698274.5625
1676,272701,Pharmacie Sevrin,Rue De L'etat 22 ,1450,Chastre,667178.875,641031.9375
1677,721701,Spreuwers Caroline,Fabrieksstraat 1 B ,3640,Kinrooi,751161,705519.75
1678,210840,"El Khattabi, Najat",Kroonveldstraat 123 ,1020,Brussel,648346,674506.625
1679,411806,Vogels - Callebaut,Grotestraat 38 ,9500,Geraardsbergen,615314.5625,662453.5
1680,950207,Allard,Rue Jean-baptiste Brabant 9 ,5000,Namur,685740.875,628439.5625
1681,210746,Bellipharma Yser,Lakensestraat 129 ,1000,Brussel,648842.0625,671584.9375
1682,234003,Apotheek Nieuwenrode,Paddegatstraat 59 ,1880,Kapelle-op-den-bos,648843.1875,685403.4375
1683,261901,Hensmans Maria,Stationsstraat 19 ,3110,Rotselaar,674219.375,682209.375
1684,412402,Van Der Burght Leen,Sint-goriksplein  10 ,9450,Haaltert,624469.0625,676892.9375
1685,420601,Hardeman,Veerstraat 39 ,9200,Dendermonde,631257.625,691442.9375
1686,446204,S&h Pharma,Loofblommestraat 55 ,9051,Gent,600871.1875,690476.125
1687,441903,Carette - Van De Velde,Kapellestraat 9 ,9940,Evergem,603831.5,700184.1875
1688,462107,De Pot Ludwig,Stationsstraat 44 ,9100,Sint-niklaas,634095.0625,706311.5
1689,920901,Delcourt Jacqueline,Rue De Namur 100/4 ,5000,Namur,688902.8125,628622.625
1690,352202,Apotheek Trypsteen  Comm V,Distellaan 42 ,8434,Middelkerke,538509.6875,707902.75
1691,350203,Vantyghem,Prins Albertlaan 42 ,8400,Oostende,550523.8125,713439.6875
1692,340601,Apotheek Pia Desmet Bvba,Kortrijkseweg 212 ,8791,Waregem,578091.3125,674212.8125
1693,210841,De L'esperance,Rue Marie-christine 126 ,1020,Bruxelles,648920,673901.375
1694,210817,Waterlot,Rue Emile Delva 73 B,1020,Bruxelles,648174.0625,674367.6875
1695,210814,Kira,Avenue Houba-de-strooper 32 ,1020,Bruxelles,648109.5,675053.875
1696,212217,Pharmacie De La Poste Bruxelles,Rue Ferdinand Lenoir 41 ,1090,Jette,647266.75,673984.75
1697,213204,Lallemand,Place Wappers 1 ,1030,Schaerbeek,651867.4375,670532.625
1698,210151,Pharmacie Clemenceau,Chaussee De Mons 166 ,1070,Anderlecht,647301.6875,670162.8125
1699,651301,Multipharma,Rue Des Deux Eglises 20 ,4120,Neupré,728839.6875,636731.875
1700,212805,Degauquier Marie-hélène,Rue De France 1 Intérieur Gare,1060,Saint-gilles,647588.625,669545.875
1701,212221,Pharmacie Mercure,Avenue Liebrecht 76/5 ,1090,Jette,646447.9375,675541.6875
1702,561501,Pharmacie Schnitzler,Rue Royale 149 ,7141,Morlanwelz,642423.5,626956.625
1703,844401,Hermans Maureen,Rue De La Gare 1 ,6831,Bouillon,701724.375,556831.3125
1704,211409,Pharmacie Laperche,Allee Du Languedoc 1 ,1140,Evere,652566.3125,673491.125
1705,576404,Pharmacie Des Docks,Rue Pont-à-la-faulx 24 ,7600,Péruwelz,595166.4375,633623.5
1706,537201,Pharmacie Des 4 Pavés,Chaussée Roi Baudouin 192 A ,7030,Mons,624581.1875,625430.5
1707,251404,Lloydspharma Gr Place De La Gare,Place De La Gare 13 ,1420,Braine-l'alleud,650474,652787.6875
1708,630302,Aubelpharma Sa,Place Nicolai 9 ,4880,Aubel,755224.9375,655970.875
1709,524909,Pharmacie Christine Bovy,Rue Brigade Piron 308 ,6061,Charleroi,656106.25,621948.0625
1710,540709,Multipharma,Place Charles De Gaulle 2 ,7700,Mouscron,568258.1875,659988.25
1711,567501,Pharma Strée,Chaussée De Charleroi 145 ,6511,Beaumont,649044.75,668606.25
1712,615201,Multipharma,Rue Des Ecoles 13 ,4171,Comblain-au-pont,735923.5,633855.9375
1713,212025,Pharmabrussels Flagey,Chaussee D'ixelles 357 ,1050,Ixelles,650163,668624.1875
1714,213201,Pharmacie Pâquerettes,Rue Des Pâquerettes 33 1,1030,Schaerbeek,650943.375,672195.25
1715,644701,Pharmacie De Lincent,Rue De Grand Hallet 24 ,4287,Lincent,696941.75,656023
1716,534503,Familia,Rue De La Libération 136 ,7080,Frameries,615097,621973.125
1717,634101,Vpharma Kettenis,Aachenerstrasse 258 ,4701,Eupen,768693.0625,649999.5625
1718,651916,Pharmacie Du Peuple-réseau Solidaris,Rue Du Cristal 87 ,4100,Seraing,729884.3125,643060.0625
1719,310410,Apotheek Vanhoutte Lore,Casinoplein 1 ,8370,Blankenberge,563527.9375,723610.1875
1720,652202,Pharmacie De La Reffe,Rue De La Reffe 14 ,4920,Aywaille,745200.75,630887.0625
1721,430102,Van Cleemput,Staatsbaan 94 ,9991,Maldegem,588582.3125,710831.1875
1722,134003,De Parkwijk,Lode Peetersplantsoen 13 ,2300,Turnhout,689652.1875,721841.25
1723,626442,Pharmacie Leruth,Place Henri Simon 18 ,4000,Liège,733795.875,647100.9375
1724,920601,Haulot-bauche Sa,Chaussée De Marche 30a ,5330,Assesse,696435.0625,618166.25
1725,420401,Bresseleers - Van Der Cruyce,Kerkstraat 107 ,9255,Buggenhout,638308.0625,689401
1726,232504,Apotheek Molenveld Nv,Groot - Molenveldlaan 2 ,1850,Grimbergen,652079.0625,679433.4375
1727,130402,Centrumapotheek Beerse,Kerkplein 6 1,2340,Beerse,683906,723440
1728,351103,Apotheek Verlinde Bvba,Kerkstraat 60 ,8430,Middelkerke,541666.125,709713.125
1729,110275,Centraal Station Antwerpen,Pelikaanstraat 3/1020 ,2018,Antwerpen,653625.75,711906.875
1730,213801,Pharmaduo,Rue Middelbourg 25 ,1170,Watermael-boitsfort,653446.25,665025.3125
1731,210760,Pharmacie Rouard,Boulevard Maurice Lemonnier 70 ,1000,Bruxelles,648316.375,670331.3125
1732,533901,Pharmacie De La Place,Place Communale 12 ,7350,Hensies,601384.375,624823.75
1733,823202,Pharmacie Misson,Avenue De La Salm 40 ,6690,Vielsalm,760043.25,609035.1875
1734,342236,Apotheek Gheysens Julie,Lange Munteplein 9 ,8500,Kortrijk,574595.125,667283.8125
1735,711615,Apotheek Goddeeris  Bvba,Torenlaan 10 ,3600,Genk,730318.875,689770.375
1736,626316,Goffin Francois-regis,Boulevard Kleyer 134 ,4000,Liège,733615.5,646778.125
1737,123202,Apotheek Puursfarma,Hoogstraat 2 ,2870,Puurs-sint-amands,643532.875,696219.5625
1738,621901,Pharmacie R. Walnier,Rue De L'eglise 11 ,4100,Seraing,732628.5,640910.1875
1739,526601,Pharmaline,Rue De La Chapelle 5 ,6183,Courcelles,647213.1875,628044.875
1740,361706,Apotheek Demaître Bvba,Bornstraat 97 ,8800,Roeselare,562240.3125,680532.9375
1741,234802,Apotheek Ameloot,Woluwestraat 12 ,1830,Machelen (vl.br.),654510,677998.8125
1742,111716,Apotheek D. Jans,Te Couwelaarlei 134 ,2100,Antwerpen,656265.3125,712516.8125
1743,233501,Apoteek Sermeus,Tervuursesteenweg 196 ,1981,Zemst,658621.75,686941.4375
1744,113301,Schevelenbos,Kapelstraat 11 ,2990,Wuustwezel,669230.4375,732193.125
1745,626388,Pharma Hesbaye,Rue De Hesbaye 99 ,4000,Liège,733810.8125,649350.125
1746,524803,Lloydspharma Gr Centre-montigny,Rue Wilmet 23 ,6110,Montigny-le-tilleul,650730.125,618374.125
1747,534401,Lloydspharma Group Des Masnuy,Rue Des Masnuy 6 ,7050,Jurbise,617699.625,635402.625
1748,554010,Lloydspharma Gr Cognebeau,Rue De Cognebeau 68 ,7060,Soignies,628308.5,640531.875
1749,926803,Balligand,Rue Francois-hittelet 11 ,5190,Jemeppe-sur-sambre,670768.9375,626850.5
1750,636102,Linden Apotheke,Haustrasse 5 ,4730,Raeren,773675,652337
1751,343701,Apotheek Vandeputte Pharmacie Nv,Oudenaardseweg 31 ,8587,Spiere-helkijn,578572.5625,656918
1752,260203,Biopharm Neerijse,Wolfshaegen 74 A,3040,Huldenberg,668069.3125,664236.25
1753,251408,Pharmacie Centrale De Braine-l'alleud,Avenue Léon Jourez 2 ,1420,Braine-l'alleud,650187.8125,652609
1754,461414,Apotheek Bondroit,Gentse Steenweg 450 ,9160,Lokeren,617254.4375,699789.1875
1755,614401,Baecken Corinne,Route Du Condroz 207 ,4550,Nandrin,723350.4375,634140.3125
1756,233403,Virco Pharma,Albert Biesmanslaan 8 ,1560,Hoeilaart,657521,661921.9375
